Data;"Dolar S.U.A.-Leu moldovenesc"
22.09.2022;19.3813
23.09.2022;19.417
24.09.2022;19.417
25.09.2022;19.417
26.09.2022;19.446
27.09.2022;19.4852
28.09.2022;19.5424
29.09.2022;19.5521
30.09.2022;19.552
01.10.2022;19.552
02.10.2022;19.552
03.10.2022;19.5459
04.10.2022;19.5259
05.10.2022;19.4964
06.10.2022;19.4701
07.10.2022;19.4417
08.10.2022;19.4417
09.10.2022;19.4417
10.10.2022;19.428
11.10.2022;19.4326
12.10.2022;19.417
13.10.2022;19.4166
14.10.2022;19.4166
15.10.2022;19.4166
16.10.2022;19.4166
17.10.2022;19.4218
18.10.2022;19.4168
19.10.2022;19.3913
20.10.2022;19.397
21.10.2022;19.4163
22.10.2022;19.4163
23.10.2022;19.4163
24.10.2022;19.3924
25.10.2022;19.3991
26.10.2022;19.3738
27.10.2022;19.3489
28.10.2022;19.3428
29.10.2022;19.3428
30.10.2022;19.3428
31.10.2022;19.3295
01.11.2022;19.3083
02.11.2022;19.296
03.11.2022;19.2733
04.11.2022;19.2909
05.11.2022;19.2909
06.11.2022;19.2909
07.11.2022;19.3164
08.11.2022;19.3459
09.11.2022;19.3076
10.11.2022;19.2801
11.11.2022;19.2565
12.11.2022;19.2565
13.11.2022;19.2565
14.11.2022;19.2393
15.11.2022;19.1721
16.11.2022;19.1644
17.11.2022;19.1281
18.11.2022;19.1642
19.11.2022;19.1642
20.11.2022;19.1642
21.11.2022;19.1685
22.11.2022;19.1788
23.11.2022;19.2236
24.11.2022;19.2724
25.11.2022;19.2953
26.11.2022;19.2953
27.11.2022;19.2953
28.11.2022;19.3783
29.11.2022;19.3488
30.11.2022;19.3737
01.12.2022;19.4889
02.12.2022;19.5427
03.12.2022;19.5427
04.12.2022;19.5427
05.12.2022;19.5984
06.12.2022;19.5865
07.12.2022;19.5156
08.12.2022;19.4411
09.12.2022;19.41
10.12.2022;19.41
11.12.2022;19.41
12.12.2022;19.3944
13.12.2022;19.3744
14.12.2022;19.3458
15.12.2022;19.3284
16.12.2022;19.3749
17.12.2022;19.3749
18.12.2022;19.3749
19.12.2022;19.4017
20.12.2022;19.3894
21.12.2022;19.3289
22.12.2022;19.3166
23.12.2022;19.2832
24.12.2022;19.2832
25.12.2022;19.2832
26.12.2022;19.2602
27.12.2022;19.2415
28.12.2022;19.2205
29.12.2022;19.1639
30.12.2022;19.1579
31.12.2022;19.1579
01.01.2023;19.1579
02.01.2023;19.1579
03.01.2023;19.1671
04.01.2023;19.1602
05.01.2023;19.1596
06.01.2023;19.1813
07.01.2023;19.1813
08.01.2023;19.1813
09.01.2023;19.2079
10.01.2023;19.2356
11.01.2023;19.1978
12.01.2023;19.1851
13.01.2023;19.1652
14.01.2023;19.1652
15.01.2023;19.1652
16.01.2023;19.1374
17.01.2023;19.0884
18.01.2023;19.0434
19.01.2023;18.9877
20.01.2023;18.9744
21.01.2023;18.9744
22.01.2023;18.9744
23.01.2023;18.9362
24.01.2023;18.9393
25.01.2023;18.9009
26.01.2023;18.8639
27.01.2023;18.8234
28.01.2023;18.8234
29.01.2023;18.8234
30.01.2023;18.7715
31.01.2023;18.7625
01.02.2023;18.7705
02.02.2023;18.8385
03.02.2023;18.8576
04.02.2023;18.8576
05.02.2023;18.8576
06.02.2023;18.7619
07.02.2023;18.7626
08.02.2023;18.7874
09.02.2023;18.8245
10.02.2023;18.8274
11.02.2023;18.8274
12.02.2023;18.8274
13.02.2023;18.7802
14.02.2023;18.7641
15.02.2023;18.7459
16.02.2023;18.7284
17.02.2023;18.7214
18.02.2023;18.7214
19.02.2023;18.7214
20.02.2023;18.7356
21.02.2023;18.7506
22.02.2023;18.7625
23.02.2023;18.7947
24.02.2023;18.8148
25.02.2023;18.8148
26.02.2023;18.8148
27.02.2023;18.8386
28.02.2023;18.8785
01.03.2023;18.925
02.03.2023;18.9146
03.03.2023;18.8707
04.03.2023;18.8707
05.03.2023;18.8707
06.03.2023;18.8424
07.03.2023;18.814
08.03.2023;18.814
09.03.2023;18.7765
10.03.2023;18.7722
11.03.2023;18.7722
12.03.2023;18.7722
13.03.2023;18.7589
14.03.2023;18.7544
15.03.2023;18.691
16.03.2023;18.65
17.03.2023;18.6255
18.03.2023;18.6255
19.03.2023;18.6255
20.03.2023;18.6308
21.03.2023;18.6508
22.03.2023;18.6345
23.03.2023;18.6105
24.03.2023;18.587
25.03.2023;18.587
26.03.2023;18.587
27.03.2023;18.5295
28.03.2023;18.5156
29.03.2023;18.4789
30.03.2023;18.4338
31.03.2023;18.4058
01.04.2023;18.4058
02.04.2023;18.4058
03.04.2023;18.3652
04.04.2023;18.3351
05.04.2023;18.2906
06.04.2023;18.2368
07.04.2023;18.1996
08.04.2023;18.1996
09.04.2023;18.1996
10.04.2023;18.1679
11.04.2023;18.1317
12.04.2023;18.0875
13.04.2023;18.0636
14.04.2023;18.0161
15.04.2023;18.0161
16.04.2023;18.0161
17.04.2023;18.0161
18.04.2023;17.9512
19.04.2023;17.9215
20.04.2023;17.959
21.04.2023;17.9978
22.04.2023;17.9978
23.04.2023;17.9978
24.04.2023;17.9978
25.04.2023;18.0383
26.04.2023;18.0631
27.04.2023;18.015
28.04.2023;18.0155
29.04.2023;18.0155
30.04.2023;18.0155
01.05.2023;18.0155
02.05.2023;17.9612
03.05.2023;17.9574
04.05.2023;17.9362
05.05.2023;17.9022
06.05.2023;17.9022
07.05.2023;17.9022
08.05.2023;17.9022
09.05.2023;17.9022
10.05.2023;17.859
11.05.2023;17.8237
12.05.2023;17.8037
13.05.2023;17.8037
14.05.2023;17.8037
15.05.2023;17.799
16.05.2023;17.805
17.05.2023;17.7812
18.05.2023;17.7355
19.05.2023;17.7449
20.05.2023;17.7449
21.05.2023;17.7449
22.05.2023;17.7063
23.05.2023;17.7325
24.05.2023;17.7286
25.05.2023;17.7449
26.05.2023;17.7776
27.05.2023;17.7776
28.05.2023;17.7776
29.05.2023;17.8297
30.05.2023;17.8286
31.05.2023;17.7939
01.06.2023;17.7939
02.06.2023;17.7939
03.06.2023;17.7939
04.06.2023;17.7939
05.06.2023;17.8048
06.06.2023;17.8288
07.06.2023;17.8263
08.06.2023;17.8286
09.06.2023;17.8481
10.06.2023;17.8481
11.06.2023;17.8481
12.06.2023;17.8428
13.06.2023;17.8325
14.06.2023;17.8332
15.06.2023;17.8226
16.06.2023;17.8697
17.06.2023;17.8697
18.06.2023;17.8697
19.06.2023;17.9255
20.06.2023;17.9345
21.06.2023;17.9696
22.06.2023;18.0205
23.06.2023;18.0441
24.06.2023;18.0441
25.06.2023;18.0441
26.06.2023;18.0915
27.06.2023;18.156
28.06.2023;18.1989
29.06.2023;18.2492
30.06.2023;18.2774
01.07.2023;18.2774
02.07.2023;18.2774
03.07.2023;18.3028
04.07.2023;18.3595
05.07.2023;18.3643
06.07.2023;18.3819
07.07.2023;18.36
08.07.2023;18.36
09.07.2023;18.36
10.07.2023;18.3502
11.07.2023;18.3116
12.07.2023;18.2782
13.07.2023;18.2274
14.07.2023;18.1685
15.07.2023;18.1685
16.07.2023;18.1685
17.07.2023;18.0591
18.07.2023;17.9185
19.07.2023;17.8342
20.07.2023;17.6181
21.07.2023;17.5405
22.07.2023;17.5405
23.07.2023;17.5405
24.07.2023;17.4551
25.07.2023;17.5109
26.07.2023;17.6223
27.07.2023;17.6479
28.07.2023;17.767
29.07.2023;17.767
30.07.2023;17.767
31.07.2023;17.8913
01.08.2023;17.9518
02.08.2023;17.9365
03.08.2023;17.8185
04.08.2023;17.7423
05.08.2023;17.7423
06.08.2023;17.7423
07.08.2023;17.6124
08.08.2023;17.6425
09.08.2023;17.6722
10.08.2023;17.6982
11.08.2023;17.7377
12.08.2023;17.7377
13.08.2023;17.7377
14.08.2023;17.651
15.08.2023;17.6133
16.08.2023;17.5954
17.08.2023;17.6471
18.08.2023;17.6934
19.08.2023;17.6934
20.08.2023;17.6934
21.08.2023;17.756
22.08.2023;17.8495
23.08.2023;17.8711
24.08.2023;17.8571
25.08.2023;17.8516
26.08.2023;17.8516
27.08.2023;17.8516
28.08.2023;17.8329
29.08.2023;17.8664
30.08.2023;17.8692
31.08.2023;17.8692
01.09.2023;17.8713
02.09.2023;17.8713
03.09.2023;17.8713
04.09.2023;17.8426
05.09.2023;17.8491
06.09.2023;17.8516
07.09.2023;17.8869
08.09.2023;17.915
09.09.2023;17.915
10.09.2023;17.915
11.09.2023;17.953
12.09.2023;17.968
13.09.2023;17.9893
14.09.2023;17.9892
15.09.2023;17.9753
16.09.2023;17.9753
17.09.2023;17.9753
18.09.2023;17.9493
19.09.2023;17.963
20.09.2023;18.0179
21.09.2023;18.0448
22.09.2023;18.1428
23.09.2023;18.1428
24.09.2023;18.1428
25.09.2023;18.1815
26.09.2023;18.2026
27.09.2023;18.1679
28.09.2023;18.1471
29.09.2023;18.1553
30.09.2023;18.1553
01.10.2023;18.1553
02.10.2023;18.2471
03.10.2023;18.2328
04.10.2023;18.2165
05.10.2023;18.227
06.10.2023;18.2385
07.10.2023;18.2385
08.10.2023;18.2385
09.10.2023;18.2243
10.10.2023;18.2504
11.10.2023;18.2151
12.10.2023;18.1863
13.10.2023;18.1305
14.10.2023;18.1305
15.10.2023;18.1305
16.10.2023;18.09
17.10.2023;18.0863
18.10.2023;18.1484
19.10.2023;18.1542
20.10.2023;18.2106
21.10.2023;18.2106
22.10.2023;18.2106
23.10.2023;18.2181
24.10.2023;18.2379
25.10.2023;18.2054
26.10.2023;18.1583
27.10.2023;18.1148
28.10.2023;18.1148
29.10.2023;18.1148
30.10.2023;18.1112
31.10.2023;18.155
01.11.2023;18.1608
02.11.2023;18.1359
03.11.2023;18.129
04.11.2023;18.129
05.11.2023;18.129
06.11.2023;18.1074
07.11.2023;18.0744
08.11.2023;17.9993
09.11.2023;17.9527
10.11.2023;17.8969
11.11.2023;17.8969
12.11.2023;17.8969
13.11.2023;17.8968
14.11.2023;17.9013
15.11.2023;17.9802
16.11.2023;17.9602
17.11.2023;17.9032
18.11.2023;17.9032
19.11.2023;17.9032
20.11.2023;17.8585
21.11.2023;17.85
22.11.2023;17.8039
23.11.2023;17.7869
24.11.2023;17.7891
25.11.2023;17.7891
26.11.2023;17.7891
27.11.2023;17.8309
28.11.2023;17.8463
29.11.2023;17.8543
30.11.2023;17.8435
01.12.2023;17.7828
02.12.2023;17.7828
03.12.2023;17.7828
04.12.2023;17.7675
05.12.2023;17.7953
06.12.2023;17.7574
07.12.2023;17.7562
08.12.2023;17.731
09.12.2023;17.731
10.12.2023;17.731
11.12.2023;17.741
12.12.2023;17.8224
13.12.2023;17.9366
14.12.2023;17.9586
15.12.2023;17.8717
16.12.2023;17.8717
17.12.2023;17.8717
18.12.2023;17.7996
19.12.2023;17.7354
20.12.2023;17.643
21.12.2023;17.5718
22.12.2023;17.5515
23.12.2023;17.5515
24.12.2023;17.5515
25.12.2023;17.5515
26.12.2023;17.5821
27.12.2023;17.548
28.12.2023;17.4836
29.12.2023;17.4062
30.12.2023;17.4062
31.12.2023;17.4062
01.01.2024;17.4062
02.01.2024;17.3738
03.01.2024;17.5296
04.01.2024;17.5531
05.01.2024;17.6328
06.01.2024;17.6328
07.01.2024;17.6328
08.01.2024;17.6328
09.01.2024;17.6577
10.01.2024;17.7439
11.01.2024;17.7364
12.01.2024;17.755
13.01.2024;17.755
14.01.2024;17.755
15.01.2024;17.7315
16.01.2024;17.6834
17.01.2024;17.6868
18.01.2024;17.6639
19.01.2024;17.7075
20.01.2024;17.7075
21.01.2024;17.7075
22.01.2024;17.7468
23.01.2024;17.7632
24.01.2024;17.7413
25.01.2024;17.7323
26.01.2024;17.7373
27.01.2024;17.7373
28.01.2024;17.7373
29.01.2024;17.7442
30.01.2024;17.7436
31.01.2024;17.7395
01.02.2024;17.7639
02.02.2024;17.7825
03.02.2024;17.7825
04.02.2024;17.7825
05.02.2024;17.8143
06.02.2024;17.8054
07.02.2024;17.8163
08.02.2024;17.8205
09.02.2024;17.8318
10.02.2024;17.8318
11.02.2024;17.8318
12.02.2024;17.8141
13.02.2024;17.8111
14.02.2024;17.7886
15.02.2024;17.7927
16.02.2024;17.8526
17.02.2024;17.8526
18.02.2024;17.8526
19.02.2024;17.8685
20.02.2024;17.8767
21.02.2024;17.8973
22.02.2024;17.9165
23.02.2024;17.9265
24.02.2024;17.9265
25.02.2024;17.9265
26.02.2024;17.916
27.02.2024;17.8936
28.02.2024;17.8554
29.02.2024;17.8275
01.03.2024;17.8004
02.03.2024;17.8004
03.03.2024;17.8004
04.03.2024;17.7564
05.03.2024;17.7484
06.03.2024;17.7465
07.03.2024;17.761
08.03.2024;17.761
09.03.2024;17.761
10.03.2024;17.761
11.03.2024;17.7422
12.03.2024;17.7064
13.03.2024;17.6511
14.03.2024;17.6104
15.03.2024;17.6051
16.03.2024;17.6051
17.03.2024;17.6051
18.03.2024;17.6482
19.03.2024;17.6783
20.03.2024;17.6937
21.03.2024;17.723
22.03.2024;17.7358
23.03.2024;17.7358
24.03.2024;17.7358
25.03.2024;17.7327
26.03.2024;17.7259
27.03.2024;17.6907
28.03.2024;17.6425
29.03.2024;17.6449
30.03.2024;17.6449
31.03.2024;17.6449
01.04.2024;17.638
02.04.2024;17.6433
03.04.2024;17.6851
04.04.2024;17.7364
05.04.2024;17.7279
06.04.2024;17.7279
07.04.2024;17.7279
08.04.2024;17.7287
09.04.2024;17.6956
10.04.2024;17.6642
11.04.2024;17.6353
12.04.2024;17.6431
13.04.2024;17.6431
14.04.2024;17.6431
15.04.2024;17.7024
16.04.2024;17.7607
17.04.2024;17.818
18.04.2024;17.8816
19.04.2024;17.994
20.04.2024;17.994
21.04.2024;17.994
22.04.2024;17.9971
23.04.2024;17.9693
24.04.2024;17.9249
25.04.2024;17.8989
26.04.2024;17.8718
27.04.2024;17.8718
28.04.2024;17.8718
29.04.2024;17.8513
30.04.2024;17.8167
01.05.2024;17.8167
02.05.2024;17.7257
03.05.2024;17.6973
04.05.2024;17.6973
05.05.2024;17.6973
06.05.2024;17.6973
07.05.2024;17.7206
08.05.2024;17.7332
09.05.2024;17.7332
10.05.2024;17.7679
11.05.2024;17.7679
12.05.2024;17.7679
13.05.2024;17.7679
14.05.2024;17.7879
15.05.2024;17.8131
16.05.2024;17.8191
17.05.2024;17.7734
18.05.2024;17.7734
19.05.2024;17.7734
20.05.2024;17.7412
21.05.2024;17.7019
22.05.2024;17.6572
23.05.2024;17.6401
24.05.2024;17.6969
25.05.2024;17.6969
26.05.2024;17.6969
27.05.2024;17.7232
28.05.2024;17.7442
29.05.2024;17.7273
30.05.2024;17.6986
31.05.2024;17.6979
01.06.2024;17.6979
02.06.2024;17.6979
03.06.2024;17.6954
04.06.2024;17.693
05.06.2024;17.7112
06.06.2024;17.6953
07.06.2024;17.671
08.06.2024;17.671
09.06.2024;17.671
10.06.2024;17.6442
11.06.2024;17.6341
12.06.2024;17.7013
13.06.2024;17.7636
14.06.2024;17.8099
15.06.2024;17.8099
16.06.2024;17.8099
17.06.2024;17.8024
18.06.2024;17.8226
19.06.2024;17.8439
20.06.2024;17.8742
21.06.2024;17.8676
22.06.2024;17.8676
23.06.2024;17.8676
24.06.2024;17.895
25.06.2024;17.8876
26.06.2024;17.9254
27.06.2024;17.9311
28.06.2024;17.9287
29.06.2024;17.9287
30.06.2024;17.9287
01.07.2024;17.9533
02.07.2024;17.9509
03.07.2024;17.9237
04.07.2024;17.8972
05.07.2024;17.8761
06.07.2024;17.8761
07.07.2024;17.8761
08.07.2024;17.855
09.07.2024;17.8316
10.07.2024;17.8053
11.07.2024;17.7856
12.07.2024;17.785
13.07.2024;17.785
14.07.2024;17.785
15.07.2024;17.7549
16.07.2024;17.748
17.07.2024;17.7123
18.07.2024;17.7173
19.07.2024;17.7097
20.07.2024;17.7097
21.07.2024;17.7097
22.07.2024;17.6828
23.07.2024;17.7274
24.07.2024;17.7604
25.07.2024;17.7917
26.07.2024;17.7788
27.07.2024;17.7788
28.07.2024;17.7788
29.07.2024;17.7679
30.07.2024;17.741
31.07.2024;17.7281
01.08.2024;17.7092
02.08.2024;17.7116
03.08.2024;17.7116
04.08.2024;17.7116
05.08.2024;17.7378
06.08.2024;17.7566
07.08.2024;17.7149
08.08.2024;17.6923
09.08.2024;17.6641
10.08.2024;17.6641
11.08.2024;17.6641
12.08.2024;17.6463
13.08.2024;17.6297
14.08.2024;17.597
15.08.2024;17.5895
16.08.2024;17.549
17.08.2024;17.549
18.08.2024;17.549
19.08.2024;17.5641
20.08.2024;17.5333
21.08.2024;17.4992
22.08.2024;17.4788
23.08.2024;17.4499
24.08.2024;17.4499
25.08.2024;17.4499
26.08.2024;17.4517
27.08.2024;17.4517
28.08.2024;17.4302
29.08.2024;17.4112
30.08.2024;17.3995
31.08.2024;17.3995
01.09.2024;17.3995
02.09.2024;17.3697
03.09.2024;17.4292
04.09.2024;17.4945
05.09.2024;17.4895
06.09.2024;17.4936
07.09.2024;17.4936
08.09.2024;17.4936
09.09.2024;17.4529
10.09.2024;17.4095
11.09.2024;17.4011
12.09.2024;17.4129
13.09.2024;17.4687
14.09.2024;17.4687
15.09.2024;17.4687
16.09.2024;17.4849
17.09.2024;17.4809
18.09.2024;17.4654
19.09.2024;17.4638
20.09.2024;17.4449
21.09.2024;17.4449
22.09.2024;17.4449
23.09.2024;17.4402
24.09.2024;17.4481
25.09.2024;17.439
26.09.2024;17.4514
27.09.2024;17.4108
28.09.2024;17.4108
29.09.2024;17.4108
30.09.2024;17.425
01.10.2024;17.4376
02.10.2024;17.4282
03.10.2024;17.4378
04.10.2024;17.4799
05.10.2024;17.4799
06.10.2024;17.4799
07.10.2024;17.5194
08.10.2024;17.5438
09.10.2024;17.5902
10.10.2024;17.6324
11.10.2024;17.6688
12.10.2024;17.6688
13.10.2024;17.6688
14.10.2024;17.6688
15.10.2024;17.6765
16.10.2024;17.6788
17.10.2024;17.6842
18.10.2024;17.7134
19.10.2024;17.7134
20.10.2024;17.7134
21.10.2024;17.7797
22.10.2024;17.8705
23.10.2024;17.9311
24.10.2024;17.9523
25.10.2024;17.9961
26.10.2024;17.9961
27.10.2024;17.9961
28.10.2024;17.9967
29.10.2024;17.9882
30.10.2024;17.9401
31.10.2024;17.9247
01.11.2024;17.9244
02.11.2024;17.9244
03.11.2024;17.9244
04.11.2024;17.909
05.11.2024;17.8917
06.11.2024;17.8614
07.11.2024;17.8832
08.11.2024;17.9206
09.11.2024;17.9206
10.11.2024;17.9206
11.11.2024;17.9259
12.11.2024;17.9421
13.11.2024;17.9565
14.11.2024;18.0104
15.11.2024;18.0732
16.11.2024;18.0732
17.11.2024;18.0732
18.11.2024;18.1108
19.11.2024;18.14
20.11.2024;18.1623
21.11.2024;18.1833
22.11.2024;18.2083
23.11.2024;18.2083
24.11.2024;18.2083
25.11.2024;18.2286

"Sursa datelor:";BNM
Data:;25.11.2024
Ora:;12:32
